Data recorded on Mon Jul 24 12-23-40 CAT 2017
Time: 12:23:56
Time		Millis		IR PPG		Red PPG		Filtered		SSF
24,10	,	40790	,	-24146	,	-22830	,	-2.223063	,	2
24,10	,	40822	,	-24132	,	-22827	,	2.381684	,	5
24,10	,	40838	,	-24122	,	-22821	,	7.3580265	,	9
24,10	,	40854	,	-24112	,	-22823	,	12.196145	,	13
24,10	,	40886	,	-24115	,	-22829	,	16.57455	,	17
24,10	,	40902	,	-24116	,	-22804	,	20.11605	,	21
24,10	,	40918	,	-24130	,	-22822	,	22.340439	,	24
24,10	,	40950	,	-24121	,	-22819	,	22.851446	,	26
24,10	,	40966	,	-24107	,	-22821	,	21.70064	,	26
24,10	,	40982	,	-24121	,	-22820	,	19.416256	,	24
24,10	,	41014	,	-24111	,	-22814	,	16.546944	,	21
24,10	,	41030	,	-24109	,	-22820	,	13.497775	,	17
24,10	,	41062	,	-24122	,	-22821	,	10.586524	,	13
24,10	,	41078	,	-24122	,	-22815	,	7.890877	,	9
24,10	,	41094	,	-24102	,	-22817	,	5.425697	,	5
24,11	,	41126	,	-24105	,	-22836	,	3.4685926	,	2
24,11	,	41142	,	-24117	,	-22794	,	2.2606835	,	0
24,11	,	41158	,	-24114	,	-22819	,	1.6359816	,	0
24,11	,	41190	,	-24114	,	-22813	,	1.2730992	,	0
24,11	,	41206	,	-24126	,	-22813	,	0.9491408	,	0
24,11	,	41238	,	-24125	,	-22819	,	0.45572042	,	0
24,11	,	41254	,	-24125	,	-22820	,	-0.34116203	,	0
24,11	,	41270	,	-24132	,	-22817	,	-1.4007934	,	0
24,11	,	41302	,	-24131	,	-22819	,	-2.6161942	,	0
24,11	,	41318	,	-24128	,	-22828	,	-3.8437107	,	0
24,11	,	41334	,	-24126	,	-22828	,	-4.857741	,	0
24,11	,	41366	,	-24145	,	-22829	,	-5.5339727	,	0
24,11	,	41382	,	-24146	,	-22822	,	-6.044465	,	0
24,11	,	41398	,	-24144	,	-22831	,	-6.6325607	,	0
24,11	,	41430	,	-24147	,	-22837	,	-7.309786	,	0
24,11	,	41446	,	-24147	,	-22841	,	-7.9298415	,	0
24,11	,	41478	,	-24157	,	-22834	,	-8.396755	,	0
24,11	,	41494	,	-24160	,	-22839	,	-8.756437	,	0
24,11	,	41510	,	-24154	,	-22837	,	-9.078542	,	0
24,11	,	41542	,	-24162	,	-22837	,	-9.30972	,	0
24,11	,	41558	,	-24164	,	-22835	,	-9.389587	,	0
24,11	,	41574	,	-24166	,	-22845	,	-9.351897	,	0
24,11	,	41606	,	-24158	,	-22823	,	-9.192075	,	0
24,11	,	41622	,	-24176	,	-22834	,	-8.860357	,	0
24,11	,	41654	,	-24139	,	-22830	,	-8.289824	,	0
24,11	,	41670	,	-24134	,	-22830	,	-7.1513486	,	0
24,11	,	41686	,	-24125	,	-22818	,	-4.9698095	,	1
24,11	,	41718	,	-24117	,	-22816	,	-1.6062627	,	3
24,11	,	41734	,	-24113	,	-22806	,	2.6728454	,	6
24,11	,	41750	,	-24108	,	-22811	,	7.3770466	,	10
24,11	,	41782	,	-24122	,	-22807	,	11.858595	,	14
24,11	,	41798	,	-24104	,	-22808	,	15.450872	,	18
24,11	,	41814	,	-24100	,	-22809	,	17.822441	,	21
24,11	,	41846	,	-24104	,	-22791	,	19.037537	,	23
24,11	,	41862	,	-24117	,	-22805	,	19.150368	,	24
24,11	,	41894	,	-24098	,	-22801	,	18.138157	,	23
24,11	,	41909	,	-24105	,	-22797	,	16.221241	,	21
24,11	,	41925	,	-24098	,	-22797	,	13.828971	,	18
24,11	,	41958	,	-24102	,	-22806	,	11.334677	,	14
24,11	,	41974	,	-24086	,	-22803	,	9.045557	,	10
24,11	,	41990	,	-24100	,	-22795	,	7.226588	,	6
24,11	,	42022	,	-24090	,	-22796	,	5.957757	,	3
24,11	,	42038	,	-24097	,	-22802	,	5.1305037	,	1
24,11	,	42069	,	-24096	,	-22811	,	4.573752	,	0
24,11	,	42085	,	-24105	,	-22785	,	4.0702004	,	0
24,11	,	42101	,	-24108	,	-22797	,	3.3700345	,	0
24,12	,	42134	,	-24117	,	-22802	,	2.2608023	,	0
24,12	,	42150	,	-24104	,	-22804	,	0.70197713	,	0
24,12	,	42166	,	-24101	,	-22806	,	-1.0230672	,	0
24,12	,	42198	,	-24121	,	-22807	,	-2.5392222	,	0
24,12	,	42214	,	-24117	,	-22810	,	-3.7834525	,	0
24,12	,	42229	,	-24134	,	-22813	,	-4.9476595	,	0
24,12	,	42261	,	-24128	,	-22812	,	-6.211291	,	0
24,12	,	42278	,	-24133	,	-22823	,	-7.5874467	,	0
24,12	,	42310	,	-24142	,	-22808	,	-8.953191	,	0
24,12	,	42326	,	-24125	,	-22809	,	-10.152131	,	0
24,12	,	42342	,	-24144	,	-22814	,	-10.981827	,	0
24,12	,	42374	,	-24152	,	-22815	,	-11.397083	,	0
24,12	,	42390	,	-24136	,	-22823	,	-11.553437	,	0
24,12	,	42406	,	-24150	,	-22818	,	-11.47974	,	0
24,12	,	42437	,	-24149	,	-22819	,	-11.138359	,	0
24,12	,	42453	,	-24151	,	-22817	,	-10.605579	,	0
24,12	,	42485	,	-24155	,	-22830	,	-9.977162	,	0
24,12	,	42501	,	-24153	,	-22827	,	-9.319666	,	0
24,12	,	42517	,	-24164	,	-22837	,	-8.699583	,	0
24,12	,	42549	,	-24133	,	-22799	,	-8.077975	,	0
24,12	,	42565	,	-24118	,	-22809	,	-7.0406027	,	0
24,12	,	42581	,	-24114	,	-22809	,	-4.964918	,	1
24,12	,	42614	,	-24114	,	-22802	,	-1.6480634	,	3
24,12	,	42630	,	-24103	,	-22803	,	2.55086	,	6
24,12	,	42661	,	-24104	,	-22805	,	7.0684776	,	10
24,12	,	42677	,	-24092	,	-22803	,	11.383261	,	14
24,12	,	42694	,	-24106	,	-22794	,	15.037268	,	18
24,12	,	42725	,	-24104	,	-22794	,	17.56726	,	21
24,12	,	42741	,	-24099	,	-22803	,	18.643814	,	23
24,12	,	42757	,	-24102	,	-22820	,	18.294657	,	24
24,12	,	42789	,	-24103	,	-22786	,	16.788662	,	23
24,12	,	42805	,	-24105	,	-22800	,	14.431727	,	21
24,12	,	42822	,	-24097	,	-22799	,	11.576711	,	18
24,12	,	42853	,	-24097	,	-22793	,	8.653702	,	14
24,12	,	42869	,	-24095	,	-22791	,	6.058938	,	10
24,12	,	42901	,	-24094	,	-22796	,	4.0319276	,	6
24,12	,	42917	,	-24095	,	-22794	,	2.6403499	,	3
24,12	,	42933	,	-24096	,	-22792	,	1.8065741	,	1
24,12	,	42965	,	-24109	,	-22793	,	1.3058139	,	0
24,12	,	42981	,	-24093	,	-22801	,	0.87322056	,	0
24,12	,	42997	,	-24093	,	-22788	,	0.46982074	,	0
24,12	,	43029	,	-24093	,	-22794	,	0.26333165	,	0
24,12	,	43045	,	-24103	,	-22794	,	0.29065856	,	0
24,12	,	43077	,	-24104	,	-22797	,	0.34951222	,	0
24,12	,	43094	,	-24112	,	-22804	,	0.17014292	,	0
24,12	,	43109	,	-24113	,	-22802	,	-0.42912924	,	0
24,13	,	43142	,	-24115	,	-22808	,	-1.4682461	,	0
24,13	,	43157	,	-24109	,	-22809	,	-2.771	,	0
24,13	,	43173	,	-24120	,	-22811	,	-4.0675607	,	0
24,13	,	43205	,	-24120	,	-22810	,	-5.202313	,	0
24,13	,	43221	,	-24117	,	-22820	,	-6.1261196	,	0
24,13	,	43237	,	-24132	,	-22798	,	-6.810177	,	0
24,13	,	43269	,	-24119	,	-22820	,	-7.286104	,	0
24,13	,	43285	,	-24143	,	-22826	,	-7.63643	,	0
24,13	,	43317	,	-24149	,	-22835	,	-8.071622	,	0
24,13	,	43333	,	-24130	,	-22821	,	-8.785712	,	0
24,13	,	43349	,	-24136	,	-22819	,	-9.564374	,	0
24,13	,	43381	,	-24121	,	-22816	,	-9.917514	,	0
24,13	,	43397	,	-24106	,	-22803	,	-9.37738	,	0
24,13	,	43413	,	-24112	,	-22803	,	-7.6258183	,	0
24,13	,	43445	,	-24104	,	-22803	,	-4.7312956	,	1
24,13	,	43461	,	-24100	,	-22812	,	-1.1082282	,	3
24,13	,	43493	,	-24090	,	-22786	,	2.8039522	,	6
24,13	,	43509	,	-24085	,	-22797	,	6.689399	,	9
24,13	,	43525	,	-24078	,	-22801	,	10.32887	,	12
24,13	,	43557	,	-24106	,	-22812	,	13.396122	,	15
24,13	,	43573	,	-24102	,	-22800	,	15.300931	,	18
24,13	,	43589	,	-24110	,	-22803	,	15.522486	,	19
24,13	,	43621	,	-24100	,	-22796	,	14.039592	,	19
24,13	,	43637	,	-24094	,	-22800	,	11.358818	,	18
24,13	,	43653	,	-24090	,	-22793	,	8.273315	,	16
24,13	,	43685	,	-24090	,	-22801	,	5.502298	,	13
24,13	,	43701	,	-24086	,	-22796	,	3.4553037	,	10
24,13	,	43733	,	-24093	,	-22791	,	2.2235358	,	7
24,13	,	43749	,	-24085	,	-22800	,	1.6735084	,	4
24,13	,	43765	,	-24092	,	-22800	,	1.5976617	,	1
24,13	,	43797	,	-24098	,	-22804	,	1.7442302	,	0
24,13	,	43813	,	-24117	,	-22795	,	1.7062631	,	0
24,13	,	43829	,	-24101	,	-22797	,	1.0757815	,	0
24,13	,	43861	,	-24106	,	-22797	,	-0.16024184	,	0
24,13	,	43877	,	-24098	,	-22809	,	-1.6185198	,	0
24,13	,	43909	,	-24107	,	-22806	,	-2.899694	,	0
24,13	,	43925	,	-24114	,	-22808	,	-3.8622742	,	0
24,13	,	43941	,	-24107	,	-22795	,	-4.5793333	,	0
24,13	,	43973	,	-24112	,	-22799	,	-5.088286	,	0
24,13	,	43989	,	-24109	,	-22812	,	-5.3390136	,	0
24,13	,	44005	,	-24119	,	-22811	,	-5.340251	,	0
24,13	,	44037	,	-24124	,	-22806	,	-5.246099	,	0
24,13	,	44053	,	-24125	,	-22820	,	-5.28269	,	0
24,13	,	44069	,	-24124	,	-22813	,	-5.5454717	,	0
24,13	,	44101	,	-24128	,	-22812	,	-5.9522963	,	0
24,13	,	44117	,	-24130	,	-22809	,	-6.389778	,	0
24,14	,	44149	,	-24109	,	-22804	,	-6.686471	,	0
24,14	,	44165	,	-24108	,	-22823	,	-6.4808817	,	0
