RAW Data export file (tab separated)


Client:	John,Sample
Session:	Philli2 
Date:	24-07-2017
Time:	08:37:54
Duration:	169	Seconds.
Output rate:	128	Samples/sec.

128 SPS	32 SPS	
Sensor-G:BVP	Sensor-H:RSP	Events	


-31.799	720.412		
-31.534	720.412		
-31.222	720.412		
-30.841	720.758		
-30.481	720.758		
-30.297	720.758		
-30.140	720.758		
-29.939	721.193		
-29.939	721.193		
-30.183	721.193		
-30.479	721.193		
-30.546	721.550		
-30.384	721.550		
-30.038	721.550		
-29.550	721.550		
-29.234	722.055		
-29.005	722.055		
-28.855	722.055		
-28.881	722.055		
-28.926	722.740		
-28.993	722.740		
-29.017	722.740		
-29.107	722.740		
-29.401	723.216		
-29.741	723.216		
-29.806	723.216		
-29.832	723.216		
-29.922	723.530		
-30.126	723.530		
-30.265	723.530		
-30.359	723.530		
-30.023	723.674		
-29.070	723.674		
-27.666	723.674		
-25.731	723.674		
-23.471	724.032		
-20.757	724.032		
-17.464	724.032		
-13.832	724.032		
-10.400	724.749		
-7.388	724.749		
-4.879	724.749		
-3.237	724.749		
-2.520	725.535		
-2.653	725.535		
-3.545	725.535		
-5.201	725.535		
-7.223	726.297		
-9.333	726.297		
-11.616	726.297		
-14.098	726.297		
-16.737	727.158		
-19.469	727.158		
-22.463	727.158		
-25.087	727.158		
-27.098	727.915		
-28.728	727.915		
-29.863	727.915		
-30.573	727.915		
-31.374	728.643		
-32.085	728.643		
-32.754	728.643		
-33.143	728.643		
-33.330	729.378		
-33.678	729.378		
-33.805	729.378		
-33.845	729.378		
-34.094	730.032		
-34.334	730.032		
-34.256	730.032		
-33.904	730.032		
-33.395	730.684		
-32.667	730.684		
-31.951	730.684		
-31.086	730.684		
-29.976	731.353		
-28.782	731.353		
-27.805	731.353		
-26.963	731.353		
-26.253	731.879		
-25.652	731.879		
-25.213	731.879		
-24.938	731.879		
-24.822	732.416		
-24.781	732.416		
-24.840	732.416		
-24.760	732.416		
-24.542	733.005		
-24.297	733.005		
-24.212	733.005		
-24.691	733.005		
-25.573	733.553		
-26.451	733.553		
-27.225	733.553		
-28.062	733.553		
-29.110	734.121		
-30.006	734.121		
-30.372	734.121		
-30.602	734.121		
-31.014	734.547		
-31.330	734.547		
-31.579	734.547		
-31.957	734.547		
-32.297	734.734		
-32.231	734.734		
-31.771	734.734		
-31.386	734.734		
-31.401	734.913		
-31.861	734.913		
-32.367	734.913		
-32.848	734.913		
-33.263	735.000		
-33.451	735.000		
-33.464	735.000		
-33.538	735.000		
-33.395	735.013		
-32.705	735.013		
-31.980	735.013		
-31.410	735.013		
-30.954	735.128		
-30.856	735.128		
-30.848	735.128		
-30.599	735.128		
-30.241	735.314		
-29.631	735.314		
-29.204	735.314		
-28.816	735.314		
-28.360	735.712		
